Fold,Date,Model,Actual_Price,Predicted_Price,Actual_Growth,Predicted_Growth,Residual,Absolute_Error,Percentage_Error,Absolute_Percentage_Error,Prediction_Direction,Quarter
2,2007-07-01,HistGradientBoosting Growth,241800,249894.0904288762,-0.1651527663088403,3.176750796398094,-8094.090428876196,8094.090428876196,-3.347431939154754,3.347431939154754,Overprediction,3
2,2007-10-01,HistGradientBoosting Growth,238400,249413.91855526148,-1.4061207609594728,3.14884969200226,-11013.91855526148,11013.91855526148,-4.61993227989156,4.61993227989156,Overprediction,4
2,2008-01-01,HistGradientBoosting Growth,233900,250086.35149675503,-1.8875838926174504,4.901993077497926,-16186.351496755029,16186.351496755029,-6.920201580485262,6.920201580485262,Overprediction,1
2,2008-04-01,HistGradientBoosting Growth,235300,245297.81788956825,0.5985463873450225,4.87294480101251,-9997.81788956825,9997.81788956825,-4.248966378907034,4.248966378907034,Overprediction,2
2,2008-07-01,HistGradientBoosting Growth,226500,240676.4078327089,-3.739906502337442,2.284916205996132,-14176.407832708908,14176.407832708908,-6.258899705390246,6.258899705390246,Overprediction,3
2,2008-10-01,HistGradientBoosting Growth,222500,237118.81093547613,-1.7660044150110354,4.688216748554593,-14618.810935476125,14618.810935476125,-6.570252105831967,6.570252105831967,Overprediction,4
2,2009-01-01,HistGradientBoosting Growth,208400,233406.93459743288,-6.33707865168539,4.901993077497926,-25006.934597432875,25006.934597432875,-11.999488770361264,11.999488770361264,Overprediction,1
2,2009-04-01,HistGradientBoosting Growth,220900,218555.21696531004,5.99808061420346,4.87294480101251,2344.7830346899573,2344.7830346899573,1.0614681008103022,1.0614681008103022,Underprediction,2
2,2009-07-01,HistGradientBoosting Growth,214300,220422.62551806765,-2.987777274784975,-0.216104337678744,-6122.625518067653,6122.625518067653,-2.8570347727800525,2.8570347727800525,Overprediction,3
2,2009-10-01,HistGradientBoosting Growth,219000,224346.8484921525,2.1931871208586085,4.688216748554593,-5346.848492152494,5346.848492152494,-2.4414833297499974,2.4414833297499974,Overprediction,4
2,2010-01-01,HistGradientBoosting Growth,222900,224721.404603026,1.7808219178082174,2.612513517363471,-1821.4046030259924,1821.4046030259924,-0.8171397949869862,0.8171397949869862,Overprediction,1
2,2010-04-01,HistGradientBoosting Growth,219500,224067.08410396957,-1.5253476895468854,0.5235908945578983,-4567.084103969566,4567.084103969566,-2.080676129371101,2.080676129371101,Overprediction,2
2,2010-07-01,HistGradientBoosting Growth,224100,226472.96799809384,2.095671981776759,3.176750796398094,-2372.967998093838,2372.967998093838,-1.0588879955795798,1.0588879955795798,Overprediction,3
2,2010-10-01,HistGradientBoosting Growth,224300,226635.4131021124,0.0892458723783962,1.1313757706882757,-2335.4131021123903,2335.4131021123903,-1.0412006696889837,1.0412006696889837,Overprediction,4
2,2011-01-01,HistGradientBoosting Growth,226900,231672.3786969968,1.1591618368256729,3.2868384739174115,-4772.378696996806,4772.378696996806,-2.1032960321713556,2.1032960321713556,Overprediction,1
2,2011-04-01,HistGradientBoosting Growth,228100,236138.1322958953,0.5288673424415968,4.071455397045091,-8038.13229589531,8038.13229589531,-3.523951028450377,3.523951028450377,Overprediction,2
2,2006-07-01,Seasonal Naive (Lag 4),235600,236400.0,,,-800.0,800.0,-0.3395585738539898,0.3395585738539898,Overprediction,3
2,2006-10-01,Seasonal Naive (Lag 4),245400,243600.0,,,1800.0,1800.0,0.7334963325183375,0.7334963325183375,Underprediction,4
2,2007-01-01,Seasonal Naive (Lag 4),257400,247700.0,,,9700.0,9700.0,3.7684537684537687,3.7684537684537687,Underprediction,1
